50.9183323;6.9967503;Poller Holzweg
50.9850282;7.004514;Neuer Mülheimer Friedhof
50.9660505;7.0600114;Heinz-Kühn-Straße
50.9266831;7.0952813;Baldurstraße
50.9326789;7.0914564;Friedhof Lehmbacher Weg
50.9326408;7.091289;Friedhof Lehmbacher Weg
50.9718253;7.0105734;Von-Sparr-Straße
50.9713083;7.0925794;Penningsfelder Weg
50.9712118;7.0926387;Penningsfelder Weg
50.9659908;7.0602896;Heinz-Kühn-Straße
50.9799295;6.8848853;Gunther-Plüschow-Straße
50.9898426;7.0007055;Stammheim S-Bahn
50.9979777;7.0259277;Am Weißen Mönch
51.0055507;7.0237915;Auguste-Kowalski-Straße
51.0002989;7.0295146;Hildegundweg
51.0012938;7.0293477;Hildegundweg
50.9402078;7.0864415;Kleinfeldchensweg
50.9402;7.0859309;Kleinfeldchensweg
50.9419204;7.0847818;Bückebergstraße
50.9417844;7.084557;Bückebergstraße
50.9925585;7.0481688;Wildpark
50.9927498;7.0483;Wildpark
50.9957416;7.0387263;Leuchterstraße
51.0024774;7.0630074;In der Hardt
50.9263966;6.9295995;Universität
50.9145596;6.9217078;Berrenrather Straße/Gürtel (Linie 131)
50.9159899;6.9269506;Sülzburgstraße
50.9155707;6.9283399;Sülzburgstraße
50.9247888;6.9367376;Eifelwall
51.0010281;6.9866609;Leopold-Gmelin-Straße
50.9060519;6.9763266;Bayenthalgürtel
50.9063079;6.9760609;Bayenthalgürtel
50.9045815;6.9719634;Goltsteinstraße/Gürtel
50.9046825;6.9710038;Goltsteinstraße/Gürtel
50.9036613;6.965578;Bonner Straße/Gürtel
50.9038887;6.9650139;Bonner Straße/Gürtel
50.90361;6.95807;Brühler Straße/Gürtel
50.90396;6.95797;Brühler Straße/Gürtel
50.90408;6.94904;Leichweg
50.90438;6.94925;Leichweg
50.9052605;6.9456409;Roisdorfer Straße
50.9061031;6.9453167;Roisdorfer Straße
50.9087869;6.9456836;Zollstocksweg
50.9092131;6.9454159;Zollstocksweg
50.9109549;6.9409404;Gottesweg
50.9109968;6.9410852;Gottesweg
50.9139045;6.9323808;Rhöndorfer Straße
50.9137539;6.9329324;Rhöndorfer Straße
50.9579453;6.9500538;Merheimer Platz
50.9827253;6.9606644;Graditzer Straße
50.9795397;6.9633725;Weidenpescher Straße
50.9798168;6.9634766;Weidenpescher Straße
50.9892695;6.961401;Merkenicher Straße
50.9901004;6.9614601;Merkenicher Straße
50.9948085;6.9558568;Niehl
50.9924301;6.958849;Halfengasse
50.9942277;6.9609908;Niehler Damm
50.9152347;6.9463912;Am Vorgebirgstor
50.9148221;6.946756;Am Vorgebirgstor
50.91721;6.94073;Pohligstraße
50.91734;6.9411;Pohligstraße
50.9224165;6.9380794;Justizzentrum
50.9221186;6.9381326;Justizzentrum
50.9267449;6.9377278;Südbahnhof
50.9253246;6.9370486;Eifelwall
50.90063;6.94521;Zollstock Südfriedhof
50.90104;6.94447;Zollstock Südfriedhof
50.9006755;6.9460753;Zollstock Südfriedhof
50.9002927;6.9513053;Liblarer Straße
50.900414;6.9522953;Liblarer Straße
50.8977783;6.951205;Heeresamt
50.89744;6.95146;Heeresamt
50.9018436;6.93727;Kendenicher Straße
50.9017836;6.93717;Kendenicher Straße
50.8988819;6.9320139;Oberer Komarweg
50.8985305;6.9312988;Oberer Komarweg
50.9022863;6.9369849;Kendenicher Straße
50.9016763;6.9365749;Kendenicher Straße
50.9051627;6.9392499;Brüggener Straße
50.90525;6.93915;Brüggener Straße
50.90464;6.94374;Zollstockgürtel
50.9048762;6.9437522;Zollstockgürtel
50.9066886;6.9367686;Bernkasteler Straße
50.9063688;6.9374041;Bernkasteler Straße
50.9097934;6.9290967;Siebengebirgsallee
50.9101034;6.9279067;Siebengebirgsallee
50.9125957;6.9236244;Sülzgürtel
50.9127057;6.9227744;Sülzgürtel
50.9486288;6.9650952;Sankt Vincenz-Haus
50.9489425;6.9654942;Sankt Vincenz-Haus
50.8538097;6.9211843;Engeldorfer Hof
50.8533749;6.9278502;Frankenstraße
50.8721157;6.9467433;Westerwaldstraße
50.8609982;6.9320899;Kettelerstraße
